mic,temperature,humidity,status
586,28,24,0
312,35,83,1
395,37,94,1
208,40,21,0
882,16,56,0
484,20,50,1
645,44,82,0
374,31,45,1
248,30,22,0
547,35,14,0
144,48,50,0
450,20,75,1
573,12,83,0
344,26,47,1
138,29,27,0
434,31,33,1
167,18,82,0
572,35,54,0
430,20,30,1
308,27,22,0
505,33,48,1
449,24,40,1
884,25,78,0
470,35,95,1
599,27,19,0
296,33,58,1
313,40,70,1
330,38,69,1
481,35,63,1
612,13,67,0
832,15,36,0
798,39,31,0
513,47,65,0
899,27,91,0
394,16,57,0
826,21,11,0
396,22,76,1
457,27,89,1
412,21,32,1
567,39,38,0
280,36,93,1
873,45,61,0
320,43,91,0
813,45,58,0
451,34,89,1
549,14,90,0
487,40,62,1
280,24,96,1
504,36,27,0
473,29,94,1
158,24,62,0
768,10,80,0
208,47,49,0
216,35,77,0
850,19,99,0
424,31,53,1
364,37,24,0
834,30,18,0
172,31,37,0
477,32,48,1
397,34,59,1
358,47,84,0
443,32,85,1
693,32,97,0
523,20,11,0
387,21,42,1
326,29,53,1
307,21,83,1
447,37,69,1
519,42,35,0
894,39,33,0
631,36,63,0
376,39,37,1
443,43,87,0
275,33,23,0
479,27,46,1
466,24,92,1
447,26,18,0
403,21,20,0
304,34,42,1
440,25,60,1
440,34,24,0
497,35,69,1
393,18,35,0
305,34,40,1
467,25,84,1
454,11,70,0
383,20,41,1
345,44,87,0
389,28,57,1
397,30,65,1
260,29,84,0
748,15,67,0
284,34,15,0
293,27,100,1
401,27,86,1
322,28,88,1
351,38,93,1
836,13,98,0
383,33,76,1
629,31,97,0
382,26,52,1
408,31,67,1
293,22,96,1
321,38,28,0
433,36,92,1
336,21,96,1
641,24,35,0
717,21,65,0
826,44,89,0
656,43,43,0
409,28,24,0
762,20,16,0
805,27,13,0
101,33,13,0
417,38,61,1
368,21,100,1
863,20,42,0
787,40,16,0
482,34,44,1
390,25,91,1
469,29,88,1
424,34,26,0
296,17,32,0
351,39,79,1
381,27,52,1
345,27,91,1
765,39,73,0
210,35,11,0
401,35,55,1
413,38,46,1
166,48,59,0
357,31,71,1
620,35,61,0
596,44,43,0
614,31,54,0
706,15,92,0
409,20,40,1
621,45,58,0
777,38,58,0
560,38,87,0
362,11,94,0
452,20,57,1
491,32,67,1
480,23,14,0
228,21,60,0
466,37,82,1
436,22,80,1
558,22,34,0
500,21,48,1
231,40,17,0
488,31,95,1
724,21,23,0
805,46,88,0
316,28,40,1
386,26,93,1
758,29,32,0
149,15,44,0
367,24,90,1
317,33,51,1
434,23,100,1
360,25,41,1
113,38,28,0
302,27,19,0
314,39,86,1
434,31,79,1
379,32,87,1
427,27,54,1
348,40,75,1
405,28,75,1
753,37,57,0
366,28,62,1
324,27,28,0
320,24,14,0
872,32,80,0
460,21,46,1
291,12,50,0
830,39,86,0
662,33,69,0
772,50,70,0
747,18,59,0
442,29,80,1
442,36,48,1
765,34,96,0
407,48,31,0
360,34,40,1
301,35,97,1
343,24,13,0
596,32,18,0
197,33,17,0
488,21,50,1
311,33,58,1
329,39,79,1
457,35,63,1
891,35,91,0
457,17,71,0
423,40,87,1
303,38,59,1
508,17,58,0
330,30,39,1
297,23,96,1
259,24,15,0
432,36,34,1
144,18,79,0
536,35,65,0
349,40,71,1
232,20,25,0
562,30,17,0
356,28,47,1
539,49,81,0
373,46,33,0
299,28,33,1
684,30,83,0
211,38,51,0
847,19,73,0
740,31,36,0
485,32,33,1
415,21,33,1
726,30,95,0
326,35,98,1
665,50,85,0
625,31,76,0
431,37,94,1
360,29,25,0
641,44,65,0
368,45,73,0
485,27,79,1
281,40,30,1
343,33,66,1
378,30,53,1
304,31,62,1
512,37,33,1
561,35,86,0
762,37,66,0
474,21,72,1
742,36,12,0
688,32,25,0
203,36,93,0
449,26,88,1
291,37,57,1
675,29,55,0
370,39,78,1
393,41,44,0
442,30,88,1
512,27,65,1
470,24,49,1
795,41,35,0
234,21,63,0
598,48,51,0
459,29,38,1
506,28,94,1
876,24,25,0
471,34,63,1
542,47,57,0
385,31,80,1
558,23,18,0
163,15,46,0
740,36,10,0
323,31,90,1
754,11,64,0
502,33,84,1
448,38,77,1
473,30,68,1
714,21,69,0
358,35,78,1
380,11,40,0
491,38,12,0
363,39,37,1
370,20,71,1
149,15,97,0
303,23,45,1
286,28,24,0
501,37,69,1
499,35,86,1
254,28,13,0
533,45,87,0
370,40,44,1
234,35,36,0
336,22,67,1
486,28,67,1
314,28,36,1
349,35,100,1
650,20,96,0
586,25,23,0
337,32,14,0
702,36,54,0
412,27,64,1
248,17,97,0
642,33,31,0
539,31,50,0
621,29,97,0
329,38,78,1
477,30,67,1
438,49,81,0
488,26,84,1
511,36,33,1
281,37,38,1
292,35,63,1
482,40,52,1
386,40,54,1
266,48,88,0
403,35,26,0
303,20,95,1
623,48,50,0
668,23,20,0
479,29,100,1
899,27,94,0
352,20,77,1
220,28,67,0
892,28,67,0
393,39,13,0
287,39,45,1
348,28,22,0
239,14,47,0
110,27,18,0
375,22,24,0
496,29,53,1
669,23,66,0
267,25,45,0
711,43,45,0
496,29,78,1
806,18,48,0
513,30,85,1
425,22,50,1
299,35,28,0
299,38,66,1
300,27,59,1
394,34,74,1
812,45,63,0
331,24,53,1
163,15,90,0
170,48,44,0
134,23,65,0
581,40,38,0
387,29,57,1
102,20,24,0
310,31,13,0
430,28,42,1
159,26,31,0
870,37,21,0
818,27,22,0
777,40,13,0
460,29,60,1
327,26,67,1
706,22,12,0
341,28,87,1
324,24,87,1
803,21,21,0
338,25,96,1
301,39,70,1
483,30,80,1
417,32,46,1
105,24,12,0
312,43,97,0
694,38,37,0
504,38,11,0
724,24,10,0
549,43,87,0
468,21,99,1
672,49,96,0
262,11,81,0
743,33,44,0
536,48,51,0
716,39,10,0
519,28,46,1
785,11,57,0
687,11,81,0
196,44,31,0
387,40,69,1
387,30,57,1
465,24,70,1
390,20,59,1
419,38,33,1
391,32,90,1
659,22,51,0
415,33,43,1
519,30,73,1
496,40,50,1
190,43,55,0
428,36,64,1
329,24,94,1
307,26,63,1
491,25,100,1
141,21,78,0
229,36,11,0
129,35,90,0
469,29,68,1
500,20,31,1
499,32,51,1
237,35,25,0
445,36,27,0
293,38,64,1
288,23,41,1
314,32,77,1
238,11,34,0
304,21,13,0
301,21,66,1
835,29,23,0
376,26,10,0
387,21,36,1
335,24,90,1
584,14,46,0
273,26,49,0
475,26,55,1
851,32,21,0
215,34,26,0
592,13,53,0
250,37,25,0
391,25,75,1
469,33,45,1
359,39,75,1
852,43,33,0
455,36,61,1
492,26,92,1
541,26,81,0
123,41,31,0
378,32,70,1
816,39,11,0
743,46,41,0
481,32,74,1
439,37,94,1
660,16,61,0
474,39,52,1
374,22,86,1
490,25,33,1
289,21,87,1
511,26,77,1
423,21,21,0
776,18,71,0
502,40,77,1
838,48,36,0
388,20,92,1
543,38,64,0
465,29,74,1
382,38,65,1
337,40,74,1
544,40,15,0
808,36,25,0
840,33,18,0
811,14,74,0
624,32,81,0
863,32,14,0
545,44,69,0
500,40,79,1
503,32,85,1
478,35,29,0
494,26,100,1
897,14,32,0
352,48,92,0
737,30,57,0
359,21,44,1
646,41,57,0
124,28,21,0
336,36,54,1
112,17,65,0
125,14,97,0
796,21,39,0
519,36,45,1
435,28,90,1
545,28,18,0
369,27,51,1
385,25,14,0
377,28,83,1
507,20,76,1
146,44,37,0
508,21,66,1
579,39,91,0
332,34,52,1
307,29,34,1
624,32,10,0
312,21,29,0
838,15,49,0
303,22,34,1
317,22,58,1
299,21,81,1
517,33,82,1
632,43,82,0
329,20,82,1
503,33,85,1
495,34,13,0
381,18,83,0
493,12,42,0
372,26,51,1
431,37,70,1
123,44,40,0
168,30,89,0
439,24,62,1
569,34,87,0
338,25,75,1
397,33,58,1
825,33,15,0
380,17,95,0
602,38,78,0
876,21,49,0
365,22,98,1
360,25,65,1
167,16,94,0
308,20,39,1
284,40,66,1
388,33,17,0
196,30,13,0
536,20,23,0
335,23,68,1
551,27,63,0
417,31,55,1
855,37,91,0
507,14,94,0
319,20,74,1
837,34,23,0
247,13,51,0
245,22,53,0
355,37,32,1
459,37,78,1
319,40,81,1
437,21,25,0
509,28,42,1
221,38,34,0
402,33,81,1
344,36,85,1
263,39,34,0
470,32,41,1
871,29,63,0
384,22,88,1
632,21,99,0
393,27,60,1
350,20,77,1
366,36,95,1
438,38,60,1
396,32,55,1
364,22,100,1
442,37,60,1
399,23,87,1
394,24,42,1
457,33,61,1
302,37,42,1
520,34,47,1
335,32,58,1
442,34,58,1
443,47,46,0
420,33,76,1
607,30,98,0
782,44,75,0
425,21,46,1
353,16,75,0
362,23,36,1
331,30,74,1
327,31,52,1
497,30,37,1
559,34,20,0
217,17,36,0
366,27,90,1
471,30,38,1
788,39,24,0
334,26,49,1
341,44,79,0
617,26,28,0
697,26,45,0
230,21,92,0
769,49,63,0
825,38,18,0
633,18,96,0
459,21,33,1
387,32,48,1
489,20,67,1
321,44,30,0
287,47,100,0
364,29,87,1
418,39,52,1
783,30,75,0
472,34,88,1
320,30,27,0
286,21,63,1
354,39,32,1
794,36,58,0
209,20,47,0
397,32,32,1
620,44,36,0
345,39,75,1
426,26,83,1
494,36,56,1
607,45,73,0
251,41,61,0
354,37,44,1
126,25,74,0
592,32,14,0
791,33,59,0
400,26,14,0
481,32,77,1
392,14,65,0
517,40,86,1
393,35,48,1
452,23,63,1
798,24,21,0
570,25,14,0
362,35,64,1
398,34,54,1
217,21,17,0
348,22,27,0
495,36,78,1
382,20,76,1
283,25,92,1
380,23,39,1
441,40,42,1
117,17,97,0
336,23,36,1
363,24,72,1
454,25,81,1
302,24,84,1
365,27,88,1
506,25,87,1
535,34,92,0
399,24,98,1
349,26,92,1
380,21,33,1
319,31,78,1
420,28,96,1
474,20,98,1
349,37,68,1
499,35,63,1
475,24,91,1
162,47,100,0
488,25,93,1
383,31,68,1
303,24,30,1
537,29,59,0
404,37,17,0
125,36,79,0
365,29,84,1
534,35,18,0
454,20,37,1
201,28,22,0
761,16,70,0
592,20,57,0
487,24,32,1
714,25,26,0
378,26,53,1
691,36,30,0
542,31,59,0
467,20,99,1
281,23,47,1
574,38,24,0
539,35,16,0
293,25,25,0
336,39,66,1
684,36,24,0
192,36,47,0
839,14,41,0
399,36,68,1
385,41,91,0
267,10,87,0
225,28,24,0
696,41,71,0
312,40,43,1
502,27,85,1
711,29,22,0
361,40,66,1
666,23,40,0
296,30,77,1
189,26,15,0
518,46,82,0
440,25,40,1
728,45,99,0
456,37,71,1
639,22,52,0
382,32,37,1
324,21,30,1
438,33,78,1
336,37,90,1
190,24,78,0
866,12,62,0
520,27,70,1
386,22,36,1
130,49,87,0
578,27,18,0
444,30,41,1
411,33,16,0
320,27,82,1
606,26,22,0
361,23,91,1
621,30,18,0
461,38,62,1
215,48,60,0
280,21,64,1
796,49,57,0
424,24,60,1
248,27,80,0
433,31,78,1
605,27,81,0
352,28,52,1
443,39,66,1
457,39,48,1
393,34,67,1
508,21,67,1
712,29,68,0
712,11,98,0
868,45,84,0
425,24,97,1
405,27,70,1
861,32,89,0
274,27,91,0
428,30,71,1
496,31,44,1
359,33,75,1
384,22,83,1
874,39,13,0
348,29,83,1
497,26,83,1
662,40,98,0
494,38,85,1
317,25,28,0
387,37,73,1
612,30,13,0
199,27,89,0
164,11,84,0
158,21,98,0
462,25,58,1
163,26,12,0
371,29,54,1
601,40,30,0
754,48,93,0
552,17,65,0
338,36,49,1
444,40,57,1
333,29,74,1
350,20,90,1
659,24,24,0
825,24,52,0
642,19,56,0
462,37,71,1
428,35,100,1
187,46,76,0
315,29,81,1
471,39,96,1
622,38,40,0
702,20,68,0
309,25,68,1
386,36,37,1
551,47,76,0
315,27,64,1
484,31,40,1
622,40,15,0
675,27,10,0
292,27,46,1
271,29,27,0
330,30,75,1
451,22,57,1
561,21,50,0
338,37,99,1
336,38,34,1
524,18,50,0
818,23,42,0
703,11,65,0
286,33,100,1
681,39,97,0
357,22,51,1
242,28,21,0
373,28,67,1
140,40,23,0
386,22,97,1
284,44,53,0
416,50,45,0
461,29,96,1
772,15,85,0
637,33,76,0
624,35,81,0
285,20,83,1
413,36,72,1
440,26,11,0
345,22,52,1
271,33,14,0
871,34,90,0
187,30,22,0
317,26,91,1
804,32,87,0
127,31,99,0
743,27,63,0
110,29,25,0
526,49,37,0
499,34,32,1
359,22,31,1
760,43,38,0
430,28,98,1
448,22,97,1
383,27,31,1
322,24,10,0
243,18,88,0
881,17,98,0
194,49,70,0
190,33,32,0
519,33,56,1
657,19,32,0
745,31,80,0
312,28,91,1
503,25,39,1
305,39,77,1
352,24,72,1
738,49,51,0
467,27,58,1
717,24,87,0
451,22,97,1
391,46,44,0
674,26,76,0
823,36,93,0
365,39,65,1
331,22,44,1
648,29,52,0
736,20,60,0
281,45,72,0
364,33,52,1
359,38,86,1
297,24,94,1
576,29,18,0
760,26,44,0
465,26,93,1
467,37,19,0
476,39,81,1
488,34,51,1
402,35,54,1
411,35,24,0
356,24,43,1
310,35,42,1
408,39,83,1
394,37,57,1
332,39,83,1
483,26,94,1
599,31,78,0
446,29,78,1
775,42,51,0
509,23,32,1
787,12,100,0
471,30,33,1
851,25,39,0
420,36,34,1
543,25,69,0
634,21,26,0
783,40,96,0
478,37,30,1
430,30,63,1
397,39,34,1
675,40,60,0
830,34,27,0
720,30,10,0
596,38,15,0
577,25,11,0
117,24,27,0
417,30,44,1
372,16,63,0
321,31,57,1
357,26,95,1
549,20,66,0
443,24,51,1
324,24,84,1
337,33,92,1
306,29,79,1
622,28,71,0
316,39,39,1
353,27,98,1
582,27,21,0
425,42,66,0
418,23,92,1
473,25,57,1
288,25,70,1
340,26,76,1
504,36,51,1
413,33,42,1
398,11,69,0
112,36,69,0
490,36,48,1
503,24,86,1
164,12,96,0
510,34,37,1
409,34,98,1
298,43,31,0
297,22,14,0
324,24,60,1
618,40,73,0
658,42,64,0
309,34,82,1
348,24,54,1
379,28,59,1
434,27,69,1
227,36,100,0
437,29,55,1
108,23,98,0
288,26,32,1
509,40,65,1
240,11,56,0
280,31,77,1
256,17,87,0
672,33,53,0
285,33,63,1
313,38,57,1
217,13,52,0
441,28,98,1
444,25,10,0
703,10,82,0
390,33,43,1
341,19,72,0
326,43,96,0
494,38,50,1
680,20,13,0
446,23,29,0
291,22,57,1
428,40,14,0
477,29,34,1
852,31,28,0
345,34,66,1
400,23,51,1
377,39,91,1
282,21,95,1
506,23,58,1
164,24,18,0
246,26,12,0
561,32,24,0
602,36,34,0
556,29,91,0
162,36,48,0
482,36,79,1
140,34,39,0
870,46,92,0
320,40,41,1
326,21,84,1
330,29,20,0
453,30,32,1
290,29,66,1
688,26,30,0
259,21,74,0
836,40,53,0
292,37,93,1
469,24,53,1
872,32,11,0
543,25,16,0
469,36,22,0
315,17,45,0
781,40,13,0
370,31,78,1
668,32,28,0
360,27,24,0
343,43,70,0
241,40,96,0
137,21,23,0
411,36,86,1
508,38,51,1
448,25,91,1
271,21,46,0
102,31,24,0
299,25,32,1
298,23,69,1
192,23,89,0
513,22,70,1
461,37,36,1
407,27,100,1
354,36,84,1
357,20,72,1
213,43,80,0
766,12,31,0
590,39,39,0
368,25,50,1
330,33,73,1
516,39,46,1
380,20,42,1
545,41,42,0
443,24,46,1
643,30,29,0
308,25,68,1
873,26,13,0
298,21,34,1
541,26,35,0
471,35,34,1
837,44,93,0
483,29,27,0
388,26,34,1
821,25,11,0
467,26,30,1
615,34,65,0
406,27,56,1
307,32,95,1
795,15,64,0
861,33,34,0
411,33,53,1
452,32,28,0
254,24,64,0
651,22,14,0
316,33,34,1
340,38,14,0
869,31,55,0
683,24,91,0
352,40,99,1
449,28,63,1
507,10,76,0
758,38,26,0
306,24,46,1
140,10,58,0
316,26,68,1
483,39,36,1
672,31,63,0
430,23,20,0
466,35,73,1
209,18,41,0
159,10,39,0
437,33,88,1
492,28,89,1
508,37,57,1
301,26,58,1
175,48,88,0
536,34,31,0
308,34,92,1
277,25,92,0
385,30,91,1
213,25,58,0
370,30,73,1
875,21,42,0
506,27,40,1
444,28,93,1
197,33,99,0
307,34,15,0
415,31,95,1
809,32,81,0
319,31,86,1
408,24,55,1
278,23,36,0
485,31,85,1
190,35,52,0
177,37,13,0
526,39,47,0
143,40,84,0
488,30,38,1
425,35,32,1
365,39,58,1
876,27,10,0
829,19,41,0
363,34,74,1
488,21,100,1
197,14,35,0
718,26,29,0
427,25,43,1
317,34,53,1
468,25,48,1
435,25,85,1
227,35,32,0
280,31,63,1
386,24,89,1
289,36,70,1
128,21,94,0
728,27,75,0
329,39,46,1
519,21,52,1
512,34,96,1
412,43,39,0
312,39,75,1
605,27,28,0
498,29,19,0
508,20,10,0
451,27,77,1
356,21,52,1
439,28,84,1
581,29,62,0
862,19,42,0
515,23,66,1
448,21,64,1
637,30,92,0
205,12,93,0
318,35,61,1
607,23,20,0
803,30,28,0
354,20,46,1
336,47,89,0
660,34,24,0
712,41,87,0
388,32,78,1
426,27,56,1
464,34,92,1
618,36,24,0
840,47,39,0
286,21,87,1
371,35,31,1
443,20,77,1
618,37,94,0
378,35,59,1
403,32,44,1
248,17,74,0
509,22,76,1
345,37,69,1
519,34,74,1
492,28,69,1
386,37,83,1
700,29,21,0
504,25,95,1
447,36,35,1
348,25,61,1
158,23,26,0
413,38,72,1
277,28,24,0
353,38,63,1
554,45,83,0
281,40,23,0
367,21,39,1
404,24,32,1
255,34,23,0
389,24,50,1
500,38,91,1
469,30,24,0
373,38,58,1
239,38,18,0
319,25,83,1
431,22,46,1
455,32,43,1
517,34,63,1
409,37,80,1
676,41,67,0
840,40,27,0
128,40,72,0
361,37,32,1
475,29,73,1
357,16,50,0
156,36,93,0
862,14,87,0
614,47,35,0
170,26,17,0
754,22,19,0
469,40,32,1
471,27,60,1
169,38,22,0
350,20,69,1
454,26,42,1
816,21,14,0
436,39,34,1
391,26,47,1
334,21,49,1
469,22,47,1
457,32,70,1
512,22,30,1
359,26,83,1
723,27,29,0
868,35,14,0
600,42,49,0
462,50,93,0
477,31,37,1
602,43,92,0
488,39,42,1
432,39,74,1
823,27,15,0
189,25,20,0
402,24,46,1
466,21,89,1
497,30,47,1
884,45,87,0
433,40,68,1
483,37,88,1
521,20,35,0
365,33,44,1
412,37,91,1
424,26,42,1
534,43,52,0
154,28,13,0
411,23,64,1
268,39,98,0
503,24,95,1
598,31,83,0
383,20,63,1
590,40,31,0
496,37,26,0
487,28,91,1
799,46,33,0
405,35,30,1
311,30,88,1
678,28,99,0
160,34,68,0
464,40,55,1
503,23,50,1
140,36,37,0
353,10,68,0
738,38,23,0
198,13,32,0
469,27,77,1
792,40,94,0
602,35,48,0
256,20,95,0
310,14,85,0
174,20,46,0
609,25,41,0
429,36,55,1
581,11,84,0
396,39,50,1
375,37,49,1
249,29,64,0
282,40,45,1
832,37,18,0
417,24,70,1
295,40,43,1
441,49,50,0
507,35,60,1
720,36,45,0
814,33,54,0
452,35,90,1
414,38,91,1
383,36,27,0
430,22,31,1
420,26,42,1
288,32,33,1
858,15,80,0
263,17,59,0
813,45,45,0
688,35,90,0
453,27,57,1
296,38,32,1
704,24,13,0
508,40,37,1
349,23,91,1
579,37,13,0
347,35,50,1
348,11,88,0
653,21,80,0
319,17,71,0
458,26,59,1
217,44,59,0
494,40,41,1
447,30,37,1
634,19,76,0
139,25,91,0
561,30,38,0
367,34,33,1
351,39,94,1
311,35,40,1
195,49,88,0
290,31,68,1
